Airplane.Type,Avg_Injuries_per_Incident,Risk.Score,Weighted_Risk,Damage_Risk,Severity_Risk,Number.of.Engines
american champion (acac) 8gcbc,0.0,0.0,0.0,2.0,1.0,1.0
american champion 7gcaa,0.0,0.0,0.0,2.0,1.0,1.0
american champion 7gcb,2.0,4.0,19.115544178656545,2.0,1.0,1.0
american champion 7gcbc,0.0,0.0,0.0,2.0,1.0,1.0
american champion 7kcab,0.0,0.0,0.0,2.0,1.0,1.0
american champion 8gcbc,0.0,0.0,0.0,3.0,1.0,0.0
american champion aircraft 7ac,0.5,0.5,0.597360755583017,2.0,1.0,1.0
american champion aircraft 7ec,0.0,0.0,0.0,2.0,1.0,1.0
american champion aircraft 7gcaa,0.4,0.6,0.5734663253596964,2.0,1.0,1.0
american champion aircraft 7gcbc,0.642857142857143,1.5714285714285714,2.5784040776695534,2.0714285714285716,1.2142857142857142,0.9285714285714286
american champion aircraft 8gcbc,0.4545454545454545,0.8181818181818182,0.8886358347515956,2.0,1.0909090909090908,1.0
american champion aircraft 8kcab,0.5,1.4,1.6726101156324475,2.0,1.3,1.2
american champion aircraft cor 7gcbc,2.0,6.0,28.673316267984816,2.0,2.0,1.0
american general acft corp ag5,0.0,0.0,0.0,2.0,1.0,1.0
american general acft corp ag5b,2.0,3.5,16.72610115632448,2.0,1.0,1.0
american general aircraft aa-1,1.0,1.0,2.389443022332068,2.0,1.0,1.0
american legand aircraft al18,0.0,0.0,0.0,2.0,1.0,1.0
american legend aircraft co al11c 100,0.0,0.0,0.0,2.0,1.0,1.0
american legend aircraft co al11c-100,0.0,0.0,0.0,2.0,1.0,1.0
american legend aircraft co al18,0.0,0.0,0.0,2.0,1.0,1.0
american legend aircraft co al3,0.25,0.3333333333333333,0.19912025186100568,2.0,1.0,1.0
american legend aircraft co al3c,0.0,0.0,0.0,2.0,1.0,1.0
american legend aircraft co. al-3,0.0,0.0,0.0,2.0,1.0,1.0
american legend aircraft co. al3,0.0,0.0,0.0,2.0,1.0,1.0
american legend al-11,0.0,0.0,0.0,2.0,1.0,1.0
american legend al-3,0.0,0.0,0.0,2.0,1.0,2.0
american legend al-3 cub,1.0,2.0,4.778886044664136,2.0,1.0,1.0
american legend al-3c,0.0,0.0,0.0,2.0,1.0,1.0
american legend al3,0.0,0.0,0.0,2.0,1.0,1.0
american legend al3c,0.0,0.0,0.0,2.0,1.0,1.0
american longevity corp searey,2.0,4.0,19.115544178656545,2.0,1.0,1.0
american yankee aa-1,6.0,18.0,387.08976961779507,3.0,2.0,1.0
ames angier m lnc2,2.0,6.0,28.673316267984816,2.0,2.0,1.0
ammeter rv-6,2.0,2.0,9.557772089328273,2.0,1.0,1.0
amorde glasair ii-s rg,0.0,0.0,0.0,2.0,1.0,1.0
amstutz curtis j bd-5b,0.0,0.0,0.0,2.0,1.0,1.0
anatra bart t vans rv-7a,0.0,0.0,0.0,2.0,1.0,1.0
anderas tiger moth r80,1.0,2.0,4.778886044664136,2.0,1.0,1.0
anderson andreas rans s-6s,1.0,2.0,4.778886044664136,2.0,1.0,1.0
anderson darrell l starduster too,1.0,2.0,4.778886044664136,2.0,1.0,1.0
anderson glasair ft ii,2.0,2.0,9.557772089328273,2.0,1.0,1.0
anderson john h avid flyer mk 4,1.0,3.0,7.168329066996204,2.0,2.0,1.0
anderson r e/abromavich l j lancair 360,0.0,0.0,0.0,2.0,1.0,1.0
andre kostrzewa mustang 2,0.0,0.0,0.0,2.0,1.0,1.0
andrew harold stol ch 701,0.0,0.0,0.0,2.0,1.0,1.0
andrew mckimmon dr-1 triplane,1.0,2.0,4.778886044664136,2.0,1.0,1.0
andrews zenith tri-z,1.0,2.0,4.778886044664136,2.0,1.0,1.0
andrews zodiac,1.0,3.0,3.584164533498102,1.0,2.0,1.0
angel aircraft corporation 44,2.0,6.0,43.009974401977225,3.0,2.0,0.0
anglin rv-6,1.0,2.0,4.778886044664136,2.0,1.0,1.0
ankerstar bradley d rand-robinson kr2,0.0,0.0,0.0,2.0,1.0,1.0
"ankestar, bradley d. rand-robinson kr2",1.0,2.0,4.778886044664136,2.0,1.0,1.0
antares ma-33,1.0,3.0,7.168329066996204,2.0,2.0,1.0
anthony j. bencivenga aventura ii,0.0,0.0,0.0,2.0,1.0,1.0
antonov an2,0.0,0.0,0.0,2.0,1.0,1.0
antonovich anton b challenger ii,1.0,3.0,7.168329066996204,2.0,2.0,1.0
apollo aircraft inc fox,0.0,0.0,0.0,2.0,1.0,1.0
appel mustang ii,0.0,0.0,0.0,2.0,1.0,1.0
appel rda 04,0.0,0.0,0.0,2.0,1.0,1.0
appleby nieuport 28,1.0,3.0,7.168329066996204,2.0,2.0,1.0
applegate panzl s331e,1.0,3.0,7.168329066996204,2.0,2.0,1.0
arado-flugzeugwerke gmbh fw190 a-5,0.0,0.0,0.0,2.0,1.0,1.0
arctic aircraft co inc s 1b2,2.0,6.0,28.673316267984816,2.0,2.0,1.0
arctic aircraft s1b2,0.0,0.0,0.0,2.0,1.0,1.0
arctic s1b2,0.0,0.0,0.0,2.0,1.0,1.0
arganbright vans rv-4,0.0,0.0,0.0,2.0,1.0,1.0
argence enas a. christen eagle,1.0,1.0,2.389443022332068,2.0,1.0,1.0
argence rv-8,1.0,1.0,3.584164533498102,3.0,1.0,1.0
arion aircraft llc lightning,0.0,0.0,0.0,2.0,1.0,1.0
arion aircraft llc lightning ls-1,0.6666666666666666,1.8333333333333333,3.7169113680721058,2.1666666666666665,1.3333333333333333,1.0
arion lightning,1.5,2.0,7.168329066996204,2.0,3.0,1.0
arion skys open sport aviation lightning,0.0,0.0,0.0,2.0,1.0,1.0
ariosto james j ariosto mustang ii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
arnold zodiac ch 650,0.0,0.0,0.0,2.0,1.0,1.0
art lee delano ch701,0.0,0.0,0.0,2.0,1.0,1.0
artic aircraft corp. s-1b2,1.0,1.5,3.584164533498102,2.0,1.0,1.0
arvold jordon r ch 750,0.0,0.0,0.0,2.0,1.0,1.0
ashcraft dr107,0.0,0.0,0.0,2.0,1.0,1.0
atkins acro-sport i,1.0,2.0,4.778886044664136,2.0,1.0,1.0
atr 72-500,0.0,0.0,0.0,1.0,1.0,2.0
atr atr72,0.0,0.0,0.0,1.0,1.0,2.0
attaway robert h rv6a,1.0,1.0,2.389443022332068,2.0,1.0,1.0
audenried kitfox s7 supersport,1.0,1.0,2.389443022332068,2.0,1.0,1.0
augustine david l sonex,1.0,3.0,7.168329066996204,2.0,2.0,1.0
auman jl t-51,1.0,1.0,2.389443022332068,2.0,1.0,1.0
auster a.o.p.6,0.0,0.0,0.0,2.0,1.0,1.0
auster mark 6,0.0,0.0,0.0,2.0,1.0,1.0
austin s.e. 5a,1.0,2.0,7.168329066996204,3.0,1.0,1.0
aveko sro vl-3 lsa,2.0,2.0,9.557772089328273,2.0,1.0,1.0
aveko sro vl-3c-1,0.0,0.0,0.0,2.0,1.0,1.0
aventura ii,0.0,0.0,0.0,2.0,1.0,1.0
avery jack h glastar gs-1,1.0,1.0,2.389443022332068,2.0,1.0,1.0
aves douglas james rv 6,2.0,6.0,43.009974401977225,3.0,2.0,1.0
aviat a 1,0.0,0.0,0.0,2.0,1.0,1.0
aviat a-1,0.25,0.5,0.2986803777915085,2.0,1.0,1.0
aviat a-1a,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.0
aviat a-1b,0.34999999999999987,0.5,0.4181525289081119,2.0,1.0,1.0
aviat a-1c-180,0.5,1.5,1.792082266749051,2.0,1.5,1.0
aviat a-1c-200,1.3333333333333333,2.3333333333333335,7.433822736144212,2.0,1.3333333333333333,1.0
aviat a1,0.5294117647058824,1.0588235294117647,1.599851989000883,2.1176470588235294,1.0588235294117647,1.0
aviat a1 - b,0.0,0.0,0.0,2.0,1.0,1.0
aviat a1-a,0.0,0.0,0.0,2.0,1.0,1.0
aviat a1a,0.0,0.0,0.0,2.0,1.0,1.0
aviat a1b,0.0,0.0,0.0,2.0,1.0,1.0
aviat aircraft a-1c-180,1.0,2.0,4.778886044664136,2.0,1.0,1.0
aviat aircraft inc a,1.0,3.0,10.752493600494306,2.5,1.5,1.0
aviat aircraft inc a 1,0.0,0.0,0.0,2.0,1.0,1.0
aviat aircraft inc a 1b,0.125,0.25,0.07467009444787713,2.0,1.0,1.0
aviat aircraft inc a-1,0.0,0.0,0.0,2.0,1.0,1.0
aviat aircraft inc a-1a,0.5,1.0,1.194721511166034,2.0,1.0,1.0
aviat aircraft inc a-1b,0.42857142857142866,0.7619047619047619,0.7802262930063895,2.0,1.1428571428571428,1.0
aviat aircraft inc a-1c,0.3333333333333333,0.6666666666666666,0.5309873382960152,2.0,1.0,1.0
aviat aircraft inc a-1c-180,0.4545454545454545,0.9090909090909091,1.1354791221825942,2.090909090909091,1.0909090909090908,1.0
aviat aircraft inc a-1c-200,0.25,0.75,0.6720308500308941,2.125,1.125,1.0
aviat aircraft inc a1,0.0,0.0,0.0,2.0,1.0,1.0
aviat aircraft inc husky,0.0,0.0,0.0,2.0,1.0,1.0
aviat aircraft inc pitts s 2b,0.0,0.0,0.0,2.0,1.0,1.0
aviat aircraft inc s 2c,0.0,0.0,0.0,2.0,1.0,0.5
aviat aircraft inc. a-1c-180,1.0,3.0,7.168329066996204,2.0,2.0,1.0
"aviat aircraft, inc. a-1b",0.0,0.0,0.0,2.0,1.0,1.0
aviat husky,0.0,0.0,0.0,2.0,1.0,1.0
aviat husky a-1,0.0,0.0,0.0,2.0,1.0,1.0
aviat husky a-1b,0.0,0.0,0.0,2.0,1.0,1.0
aviat husky a1-b,2.0,4.0,28.673316267984816,3.0,1.0,1.0
aviat inc a 1,1.0,3.0,10.752493600494306,3.0,2.0,1.0
aviat inc a-1,0.4,0.8,0.7646217671462618,2.0,1.2,1.0
aviat inc pitts s-2b,0.6666666666666666,0.6666666666666666,0.7964810074440227,1.3333333333333333,1.0,0.6666666666666666
aviat pitts s-1t,1.0,1.0,3.584164533498102,3.0,1.0,1.0
aviat pitts s-2c,1.0,1.0,2.389443022332068,2.0,1.0,1.0
aviat pitts s2b,0.0,0.0,0.0,2.0,1.0,1.0
aviat s,0.0,0.0,0.0,2.0,1.0,1.0
aviat s2,0.0,0.0,0.0,2.0,1.0,1.0
aviat s2b,0.0,0.0,0.0,2.0,1.0,1.0
avid aircraft mark iv,0.0,0.0,0.0,2.0,1.0,1.0
avid aircraft mark iv aerobat,1.0,1.0,2.389443022332068,2.0,1.0,1.0
avid aircraft mk-iv,0.0,0.0,0.0,2.0,1.0,1.0
avid avid flyer,0.0,0.0,0.0,2.0,1.0,1.0
avid avid magnum,1.0,2.0,4.778886044664136,2.0,1.0,0.6666666666666666
avid avid mark iv,2.0,2.0,9.557772089328273,2.0,1.0,1.0
avid mk-4,0.0,0.0,0.0,2.0,1.0,1.0
aviocar casa c212,18.0,54.0,2322.5386177067703,2.0,2.0,2.0
avions fairey tipsy nipper t-66,1.0,3.0,7.168329066996204,2.0,2.0,1.0
avions max holste mh 1521 broussard,0.0,0.0,0.0,2.0,1.0,1.0
avions mudry cie cap 231,0.0,0.0,0.0,2.0,1.0,1.0
avions mudry et cie cap,0.0,0.0,0.0,2.0,1.0,1.0
avions robin dr400,2.0,5.0,35.841645334981024,3.0,2.0,0.5
avres corp. s-2r,0.0,0.0,0.0,2.0,1.0,1.0
axell charles l rv-6,0.0,0.0,0.0,2.0,1.0,1.0
ayers less drag special,2.0,6.0,28.673316267984816,2.0,2.0,1.0
ayers rv-6a,1.0,1.0,2.389443022332068,2.0,1.0,1.0
ayres ay-65,0.0,0.0,0.0,2.0,1.0,1.0
ayres corporation s 2r,0.0,0.0,0.0,2.0,1.0,1.0
ayres corporation s-2r,1.0,1.0,2.389443022332068,2.0,1.0,1.0
ayres corporation s2r,0.5,1.5,2.6881234001235765,2.5,1.5,1.0
ayres corporation s2r g10,0.0,0.0,0.0,2.0,1.0,1.0
ayres corporation s2r g6,1.0,2.0,4.778886044664136,2.0,1.0,1.0
ayres corporation s2r t34,0.25,0.75,0.6720308500308941,2.25,1.25,1.0
ayres corporation s2r-600,0.3333333333333333,0.3333333333333333,0.2654936691480076,2.3333333333333335,1.0,1.0
ayres corporation s2r-g1,1.0,1.0,2.389443022332068,2.0,1.0,1.0
ayres corporation s2r-g10,0.5,1.0,1.194721511166034,2.0,1.0,1.0
ayres corporation s2r-g6,0.0,0.0,0.0,2.3333333333333335,1.0,1.0
ayres corporation s2r-r1340,0.5,0.75,0.8960411333745255,2.0,1.0,1.0
ayres corporation s2r-t15,1.0,1.0,2.389443022332068,2.0,1.0,1.0
ayres corporation s2r-t34,0.4166666666666667,0.8333333333333334,0.8296677160875237,2.0,1.0833333333333333,1.0
ayres corporation s2r-t41,1.0,2.0,4.778886044664136,2.0,1.0,1.0
ayres corporation s2r-t65,0.0,0.0,0.0,2.0,1.0,1.0
ayres s 2r,0.0,0.0,0.0,2.0,1.0,1.0
ayres s-2c,0.0,0.0,0.0,2.0,1.0,1.0
ayres s-2r,0.16666666666666666,0.16666666666666666,0.0663734172870019,2.0,1.0,1.0
ayres s2-r,0.0,0.0,0.0,2.0,1.0,1.0
ayres s2r,0.47058823529411764,1.1764705882352942,1.4551625326312942,2.235294117647059,1.2941176470588236,0.8235294117647058
ayres s2r-134,0.0,0.0,0.0,2.0,1.0,1.0
ayres s2r-600,0.25,0.25,0.22401028334363138,2.25,1.0,1.0
ayres s2r-g1,0.0,0.0,0.0,2.0,1.0,1.0
ayres s2r-g10,0.25,0.25,0.14934018889575426,2.0,1.0,1.0
ayres s2r-g6,0.3333333333333333,0.3333333333333333,0.2654936691480076,2.0,1.0,1.0
ayres s2r-t15,0.5,1.5,1.792082266749051,2.0,1.5,1.0
ayres s2r-t34,0.25,0.5,0.2986803777915085,2.25,1.0,1.0
ayres s2r600,0.0,0.0,0.0,2.0,1.0,1.0
ayres sr2,1.0,2.0,2.389443022332068,1.0,1.0,1.0
ayres thrush s2r,0.0,0.0,0.0,2.0,1.0,0.0
babcock kr-2,0.0,0.0,0.0,2.0,1.0,1.0
backovich george c g p 5,1.0,3.0,10.752493600494306,3.0,2.0,0.0
badeaux challenger ii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
bae bae 125 series 800a,0.0,0.0,0.0,2.0,1.0,2.0
bae jetstream 41,3.0,5.0,35.841645334981024,2.0,2.0,2.0
bae systems (operations) limit avro 146-rj85,0.0,0.0,0.0,1.0,1.0,4.0
bae systems hawk mk 67,0.0,0.0,0.0,2.0,1.0,0.0
bae systems mk-67 hawk,0.0,0.0,0.0,2.0,2.0,1.0
baggett rv6a,1.0,1.0,2.389443022332068,2.0,1.0,1.0
bagley curtis lynn rans s-6s coyote ii,0.0,0.0,0.0,2.0,1.0,1.0
bagnall harold e kitfox lite 2,0.0,0.0,0.0,2.0,1.0,1.0
bailey merlin gt,0.0,0.0,0.0,2.0,1.0,1.0
bailey robert moyes dragonfly,1.0,2.0,4.778886044664136,2.0,1.0,1.0
bailey varieze,1.0,1.0,2.389443022332068,2.0,1.0,1.0
bailey-moyes microlights dragonfly b model,1.0,2.0,4.778886044664136,2.0,1.0,1.0
bakeng bakeng deuce,0.0,0.0,0.0,2.0,1.0,1.0
bakeng deuce,1.0,1.0,2.389443022332068,2.0,1.0,1.0
baker eugene l rv6-a,0.0,0.0,0.0,2.0,1.0,1.0
baker victor r kitfox,2.0,3.0,14.336658133992408,2.0,1.0,1.0
baker wayne ch-750,1.0,2.0,4.778886044664136,2.0,1.0,1.0
"baker, timithy falco f8l",1.0,2.0,4.778886044664136,2.0,1.0,1.0
bal-air inc/wayne john k christen eagle,0.0,0.0,0.0,2.0,1.0,1.0
baldwin skybolt,1.0,2.0,4.778886044664136,2.0,1.0,1.0
balkema stol aircraft,0.0,0.0,0.0,3.0,1.0,1.0
bangham barracuda,0.0,0.0,0.0,2.0,1.0,1.0
barber john a glasair,2.0,6.0,43.009974401977225,3.0,2.0,1.0
barber warren d turbine cubs p a 18,0.0,0.0,0.0,2.0,1.0,1.0
bardouche quad city ultralight,1.0,2.0,4.778886044664136,2.0,1.0,1.0
bareiss david a tango 2,2.0,4.0,19.115544178656545,2.0,1.0,1.0
barger jerry l challenger ii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
barger steve m rv-7a,2.0,6.0,43.009974401977225,3.0,2.0,1.0
barker a e b-2,0.0,0.0,0.0,2.0,1.0,1.0
barnard rv-6,0.0,0.0,0.0,2.0,1.0,1.0
barnard/stancil glastar,0.0,0.0,0.0,2.0,1.0,1.0
barnes richard b/howe michael vans rv 10,0.0,0.0,0.0,2.0,1.0,0.0
barnes steven d steve barnes rv 4,0.0,0.0,0.0,2.0,1.0,1.0
barnes thomas a vans,1.0,1.0,2.389443022332068,2.0,1.0,1.0
barnett allen s rv7,2.0,6.0,28.673316267984816,2.0,2.0,1.0
barnett ma-5 charger,0.0,0.0,0.0,2.0,1.0,1.0
barney oldfield aircraft co baby lakes,0.0,0.0,0.0,2.0,1.0,1.0
barney stardustrer sa-100,0.0,0.0,0.0,2.0,1.0,1.0
barr barr six,0.0,0.0,0.0,3.0,1.0,1.0
barron starduster sa 300,0.0,0.0,0.0,2.0,1.0,1.0
barron thorp t18,1.0,2.0,7.168329066996204,3.0,1.0,1.0
barrow rose parrakeet,0.0,0.0,0.0,2.0,1.0,1.0
barrow ted a one easy,1.0,3.0,10.752493600494306,3.0,2.0,1.0
barrows bearhawk lsa,1.0,1.0,2.389443022332068,2.0,1.0,1.0
bartels lancair,1.0,3.0,10.752493600494306,3.0,2.0,1.0
bartholomew lancair 320,1.0,2.0,4.778886044664136,2.0,1.0,1.0
bartle lancair iv-p,3.0,3.0,21.504987200988612,2.0,1.0,1.0
bates starduster sa-300,0.0,0.0,0.0,2.0,1.0,1.0
bauer thomas g kitfox iii,0.0,0.0,0.0,2.0,1.0,1.0
baughman kr-2,0.0,0.0,0.0,2.0,1.0,1.0
bayer oscar starduster sa300,0.0,0.0,0.0,2.0,1.0,1.0
bayliss milton a iii x-air,0.0,0.0,0.0,2.0,1.0,1.0
beachner quick silver,1.0,1.0,2.389443022332068,2.0,1.0,1.0
beagle aircraft 206,0.0,0.0,0.0,2.0,1.0,2.0
beagle b206 series 2,0.0,0.0,0.0,2.0,1.0,2.0
bean r e/r b weld inc glasair iii,2.0,6.0,43.009974401977225,3.0,2.0,1.0
bearden biplane sopwith camel,0.0,0.0,0.0,2.0,1.0,1.0
bearhawk bearhawk,1.0,2.0,4.778886044664136,2.0,4.0,1.0
beaudry phillip aventura ii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
becerra avid flyer mark iv,0.0,0.0,0.0,2.0,1.0,1.0
becker elmer l stol ch 750,1.0,1.0,2.389443022332068,2.0,1.0,1.0
beckert bruce a rv-6,1.0,1.0,2.389443022332068,2.0,1.0,1.0
bede aircraft bd-4,2.0,6.0,43.009974401977225,3.0,2.0,1.0
bede aircraft bd-5b,1.0,3.0,10.752493600494306,3.0,2.0,1.0
bede bd5,1.0,3.0,7.168329066996204,2.0,2.0,1.0
bedecorp llc bd-22,1.0,3.0,10.752493600494306,3.0,2.0,1.0
beech 100,1.3333333333333333,1.3333333333333333,4.2478987063681215,1.6666666666666667,1.6666666666666667,2.0
beech 18,0.0,0.0,0.0,1.0,3.0,2.0
beech 19,0.5,1.5,2.6881234001235765,2.25,1.25,1.0
beech 1900,1.3333333333333333,4.0,19.115544178656545,2.3333333333333335,1.3333333333333333,2.0
beech 1900c,0.5,1.6666666666666667,2.5885632741930737,2.111111111111111,1.5555555555555556,1.7777777777777777
beech 1900d,0.4,0.4,0.3823108835731309,1.8,1.0,2.0
beech 19a,1.8333333333333333,5.333333333333333,23.363442885024668,2.0,1.5,1.0
beech 200,1.1666666666666672,3.2083333333333335,11.150734104216319,2.25,1.4166666666666667,1.9166666666666667
beech 2000 (starship),0.0,0.0,0.0,2.0,1.0,0.0
beech 23,0.909090909090909,1.6818181818181819,4.196335886326978,2.1363636363636362,1.1363636363636365,1.0
beech 24,0.0,0.0,0.0,2.0,1.0,1.0
beech 300,0.4,1.2,1.7203989760790894,1.8,1.2,1.6
beech 33,1.3333333333333333,4.0,12.743696119104364,2.0,1.6666666666666667,1.0
beech 35,0.5333333333333338,1.0222222222222221,1.3310082613286784,2.022222222222222,1.0444444444444445,0.9333333333333333
beech 35 - undesignat,0.0,0.0,0.0,2.0,1.0,1.0
beech 35 33,0.0,0.0,0.0,2.0,1.0,1.0
beech 35 a33,1.0,2.0,4.778886044664136,2.0,1.5,1.0
beech 35 b33,1.5,3.0,13.440617000617884,2.5,1.5,1.0
beech 35 c33,0.0,0.0,0.0,2.0,1.0,1.0
beech 35 c33a,0.0,0.0,0.0,2.0,1.0,1.0
beech 35-33,0.75,1.0,1.792082266749051,2.0,1.0,1.0
beech 35-a33,0.5,0.8333333333333334,0.9956012593050284,2.0,1.1666666666666667,1.0
beech 35-b33,1.5555555555555556,3.0,12.389704560240354,2.111111111111111,1.1111111111111112,1.0
beech 35-c33,0.25,0.25,0.14934018889575426,2.0,1.0,1.0
beech 35-c33a,0.6666666666666666,0.6666666666666666,1.0619746765920304,2.0,1.0,1.0
beech 35/33,3.0,9.0,64.51496160296584,2.0,2.0,1.0
beech 350,0.0,0.0,0.0,2.0,1.0,2.0
beech 35a33,2.0,4.0,28.673316267984816,3.0,2.0,1.0
beech 35b33,1.5,2.5,8.960411333745256,2.0,1.0,1.0
beech 35c33,2.5,7.0,41.815252890811195,2.0,2.0,1.0
beech 36,0.25,0.5,0.36090545649807276,2.125,1.0833333333333333,1.0
beech 390,7.0,17.0,426.5155794862742,3.0,2.0,2.0
beech 3nm,3.0,6.0,43.009974401977225,2.0,1.0,2.0
beech 400,0.6666666666666666,1.3333333333333333,2.1239493531840608,2.0,1.0,2.0
beech 400a,4.0,6.0,57.34663253596963,2.0,1.0,2.0
beech 50,0.3333333333333333,1.0,0.7964810074440227,2.0,1.3333333333333333,1.3333333333333333
beech 55,0.39999999999999997,0.9,0.8601994880395447,2.0,1.1,1.8
beech 56,0.0,0.0,0.0,2.0,1.0,2.0
beech 56tc,1.0,2.0,4.778886044664136,2.0,1.0,2.0
beech 58,1.1764705882352944,3.1323529411764706,10.810369383042138,2.161764705882353,1.3235294117647058,1.8823529411764706
beech 58p,1.0833333333333335,2.4166666666666665,8.089260231853354,2.1666666666666665,1.25,2.0
beech 58tc,0.25,0.75,0.6720308500308941,2.25,1.25,2.0
beech 60,1.4444444444444444,3.3333333333333335,13.422179940260381,2.4444444444444446,1.5555555555555556,1.7777777777777777
beech 65,3.8,10.8,130.75032218201073,2.2,1.6,2.0
beech 65 a90,0.0,0.0,0.0,2.0,1.0,2.0
beech 65 a90 1,2.0,6.0,43.009974401977225,3.0,2.0,2.0
beech 65-88,0.0,0.0,0.0,1.0,3.0,2.0
beech 65-90,0.0,0.0,0.0,2.0,1.0,2.0
beech 65-a80,0.0,0.0,0.0,2.0,1.0,2.0
beech 65-a90,3.0,9.0,96.77244240444877,2.2857142857142856,1.2857142857142858,2.0
beech 65-a90-1,0.0,0.0,0.0,2.0,1.0,2.0
beech 65-b80,0.0,0.0,0.0,2.0,1.0,2.0
beech 76,0.42307692307692324,0.7307692307692307,0.9720367324575719,2.076923076923077,1.0384615384615385,2.0
beech 77,0.6666666666666666,1.25,2.057575935897059,2.0833333333333335,1.0,1.0
beech 90,1.4,1.8,9.032094624415217,2.2,1.2,2.0
beech 90b,0.0,0.0,0.0,1.0,1.0,2.0
beech 95,1.714285714285714,4.285714285714286,19.31060075190814,2.142857142857143,1.4285714285714286,1.7142857142857142
beech 95 55,0.3333333333333333,1.0,0.7964810074440227,2.0,1.3333333333333333,2.0
beech 95 b55,0.0,0.0,0.0,2.0,1.0,2.0
beech 95 b55 (t42a),1.6666666666666667,5.0,21.903227704710627,2.1666666666666665,1.5,1.6666666666666667
beech 95 c55,0.6666666666666666,1.3333333333333333,2.920430360628083,2.3333333333333335,1.3333333333333333,0.6666666666666666
beech 95-55,1.5,4.0,21.05696663430135,2.0,1.25,2.0
beech 95-a55,0.6363636363636365,1.1818181818181819,1.7970191324976712,2.0,1.1818181818181819,1.9090909090909092
beech 95-b55,1.25,3.3333333333333335,13.689517315444142,2.2916666666666665,1.4166666666666667,1.9166666666666667
beech 95-b55 (t4,3.0,9.0,96.77244240444877,3.0,2.0,2.0
beech 95-b55 (t42a),0.8333333333333334,1.8333333333333333,3.899438265611361,2.0833333333333335,1.1666666666666667,2.0
beech 95-c55,1.3333333333333333,2.75,11.681721442512332,2.1666666666666665,1.1666666666666667,2.0
beech 95b55,1.0,2.5714285714285716,6.144282057425317,2.0,1.2857142857142858,1.7142857142857142
beech 95b55 - b,3.0,9.0,96.77244240444877,3.0,2.0,2.0
beech 99,1.0,2.230769230769231,7.535935685816522,2.230769230769231,1.2307692307692308,1.8461538461538463
beech a-23-23,0.0,0.0,0.0,2.0,1.0,1.0
beech a-36,2.0,5.0,23.89443022332068,2.0,1.5,1.0
beech a100,3.25,9.125,91.73221102921705,2.375,1.375,2.0
beech a200,0.0,0.0,0.0,2.0,1.0,2.0
beech a23,0.8823529411764709,1.9411764705882353,4.650732526165358,2.0588235294117645,1.1764705882352942,1.0
beech a23 24,0.0,0.0,0.0,2.0,1.0,1.0
beech a23-19,0.8888888888888891,1.1111111111111112,2.949929657200084,2.2222222222222223,1.0,1.0
beech a23-24,0.22222222222222227,0.3333333333333333,0.17699577943200506,2.0,1.0,1.0
beech a23a,1.0,2.3333333333333335,6.770088563274193,2.3333333333333335,1.3333333333333333,1.0
beech a24,2.0,3.0,14.336658133992408,2.0,1.0,1.0
beech a24r,1.6666666666666667,3.5,18.91642392679554,2.3333333333333335,1.3333333333333333,1.0
beech a35,2.125,5.375,31.417442238944304,2.25,1.625,0.875
beech a36,1.282894736842108,3.085526315789474,11.999442809300467,2.2302631578947367,1.3421052631578947,0.9407894736842105
beech a36 - undesignat,0.0,0.0,0.0,2.0,1.0,1.0
beech a36tc,1.5769230769230775,3.8461538461538463,17.75292541370239,2.1923076923076925,1.4230769230769231,1.0384615384615385
beech a45,1.2,3.2,10.89586018183423,2.2,1.6,1.0
beech a60,0.5,1.3333333333333333,1.5929620148880455,2.0,1.1666666666666667,2.0
beech aircraft corp v 35b,3.0,9.0,96.77244240444877,3.0,2.0,1.0
beech aircraft corporation beech c 24r,1.0,3.0,7.168329066996204,2.0,2.0,1.0
beech aircraft e33a,3.0,9.0,64.51496160296584,2.0,2.0,1.0
beech aircraft v35b,1.0,3.0,7.168329066996204,2.0,2.0,1.0
beech b,1.0,2.0,4.778886044664136,2.0,1.0,2.0
beech b 55,0.0,0.0,0.0,2.0,1.0,2.0
beech b 60,2.0,6.0,43.009974401977225,3.0,2.0,2.0
beech b-19,0.0,0.0,0.0,2.0,1.0,1.0
beech b-23,0.5,1.5,1.792082266749051,2.0,1.5,1.0
beech b-55,0.0,0.0,0.0,2.0,1.0,2.0
beech b-60,1.0,2.3333333333333335,5.575367052108159,2.0,1.3333333333333333,2.0
beech b100,2.125,4.5,29.513354830523436,2.25,1.375,2.0
beech b19,0.42857142857142866,0.6190476190476191,0.7070800780370405,2.0476190476190474,1.0476190476190477,1.0
beech b200,1.1999999999999997,3.3,13.333092064612938,2.0,1.3,2.0
beech b23,0.857142857142857,1.5714285714285714,4.096188038283545,2.142857142857143,1.1428571428571428,1.0
beech b24r,0.7142857142857143,1.4285714285714286,2.6820278822094643,2.142857142857143,1.1428571428571428,1.0
beech b300,0.0,0.0,0.0,2.0,1.0,2.0
beech b35,1.0,2.2,7.526745520346016,2.4,1.2,1.0
beech b36,0.5,1.5,1.792082266749051,2.0,1.5,1.0
